gis_x;gis_y;cod_distrito;distrito;cod_barrio;num_barrio;barrio;calle;numero_finca;color;bateria_linea;numero_plazas
439609.0300000000;4473381.2700000000;1;CENTRO;11;1;PALACIO;PALOMA, CALLE, DE LA;6;077214010 Verde;Línea;3
439536.4900000000;4473994.7400000000;1;CENTRO;11;1;PALACIO;PRETIL DE LOS CONSEJOS, CALLE, DEL;7;077214010 Verde;Batería;6
439893.7800000000;4474433.7700000000;1;CENTRO;11;1;PALACIO;PRIORA, CALLE, DE LA;2;077214010 Verde;Línea;1
439375.9700000000;4473989.7300000000;1;CENTRO;11;1;PALACIO;RAMON, CUESTA, DE;1;077214010 Verde;Línea;23
439467.9100000000;4473726.3200000000;1;CENTRO;11;1;PALACIO;REDONDILLA, CALLE, DE LA;14;077214010 Verde;Línea;1
439458.2000000000;4473717.9900000000;1;CENTRO;11;1;PALACIO;REDONDILLA, CALLE, DE LA;14;077214010 Verde;Línea;2
439463.9500000000;4473717.9800000000;1;CENTRO;11;1;PALACIO;REDONDILLA, CALLE, DE LA;17;077214010 Verde;Línea;3
439557.3500000000;4473797.1900000000;1;CENTRO;11;1;PALACIO;REDONDILLA, CALLE, DE LA;5;077214010 Verde;Línea;3
439537.3500000000;4473781.9400000000;1;CENTRO;11;1;PALACIO;REDONDILLA, CALLE, DE LA;9;077214010 Verde;Línea;3
439386.1700000000;4473452.9000000000;1;CENTRO;11;1;PALACIO;ROSARIO, CALLE, DEL;13;077214010 Verde;Línea;2
439370.7100000000;4473444.6600000000;1;CENTRO;11;1;PALACIO;ROSARIO, CALLE, DEL;17;077214010 Verde;Línea;1
439356.9900000000;4473437.5300000000;1;CENTRO;11;1;PALACIO;ROSARIO, CALLE, DEL;19;077214010 Verde;Línea;2
439343.0900000000;4473437.0000000000;1;CENTRO;11;1;PALACIO;ROSARIO, CALLE, DEL;21;077214010 Verde;Línea;43
439325.0100000000;4473420.5200000000;1;CENTRO;11;1;PALACIO;ROSARIO, CALLE, DEL;25;077214010 Verde;Línea;10
439277.9300000000;4473395.7200000000;1;CENTRO;11;1;PALACIO;ROSARIO, CALLE, DEL;31;077214010 Verde;Línea;6
439413.4600000000;4473467.5400000000;1;CENTRO;11;1;PALACIO;ROSARIO, CALLE, DEL;7;077214010 Verde;Línea;8
439601.5900000000;4473833.7400000000;1;CENTRO;11;1;PALACIO;SAN ANDRES, COSTANILLA, DE;10;077214010 Verde;Línea;1
439617.4600000000;4473875.1500000000;1;CENTRO;11;1;PALACIO;SAN ANDRES, COSTANILLA, DE;6;077214010 Verde;Línea;15
439422.0300000000;4473413.4200000000;1;CENTRO;11;1;PALACIO;SAN BERNABE, CALLE, DE;10;077214010 Verde;Línea;1
439393.0600000000;4473397.8600000000;1;CENTRO;11;1;PALACIO;SAN BERNABE, CALLE, DE;16;077214010 Verde;Línea;11
439391.2100000000;4473392.9800000000;1;CENTRO;11;1;PALACIO;SAN BERNABE, CALLE, DE;16;077214010 Verde;Línea;9
439327.6800000000;4473357.6100000000;1;CENTRO;11;1;PALACIO;SAN BERNABE, CALLE, DE;17;077214010 Verde;Línea;5
439364.8100000000;4473382.5500000000;1;CENTRO;11;1;PALACIO;SAN BERNABE, CALLE, DE;22;077214010 Verde;Línea;1
439350.8200000000;4473375.3100000000;1;CENTRO;11;1;PALACIO;SAN BERNABE, CALLE, DE;24;077214010 Verde;Línea;3
439356.9100000000;4473374.0500000000;1;CENTRO;11;1;PALACIO;SAN BERNABE, CALLE, DE;24;077214010 Verde;Línea;4
439321.0900000000;4473359.9200000000;1;CENTRO;11;1;PALACIO;SAN BERNABE, CALLE, DE;30;077214010 Verde;Línea;5
439439.3900000000;4473422.9400000000;1;CENTRO;11;1;PALACIO;SAN BERNABE, CALLE, DE;8;077214010 Verde;Línea;4
439442.8800000000;4473421.0100000000;1;CENTRO;11;1;PALACIO;SAN BERNABE, CALLE, DE;8;077214010 Verde;Línea;3
439384.4000000000;4473611.2400000000;1;CENTRO;11;1;PALACIO;SAN BUENAVENTURA, CALLE, DE;1;077214010 Verde;Línea;7
439339.9500000000;4473684.8800000000;1;CENTRO;11;1;PALACIO;SAN BUENAVENTURA, CALLE, DE;12;077214010 Verde;Línea;13
439315.2200000000;4473727.1200000000;1;CENTRO;11;1;PALACIO;SAN BUENAVENTURA, CALLE, DE;14;077214010 Verde;Línea;1
439360.5600000000;4473647.9600000000;1;CENTRO;11;1;PALACIO;SAN BUENAVENTURA, CALLE, DE;4;077214010 Verde;Línea;3
439512.1300000000;4473605.0700000000;1;CENTRO;11;1;PALACIO;SAN FRANCISCO, CARRERA, DE;11;077214010 Verde;Línea;2
439478.3100000000;4473591.6600000000;1;CENTRO;11;1;PALACIO;SAN FRANCISCO, CARRERA, DE;13;077214010 Verde;Línea;4
439481.2600000000;4473599.9800000000;1;CENTRO;11;1;PALACIO;SAN FRANCISCO, CARRERA, DE;14;077214010 Verde;Línea;2
439464.0200000000;4473586.0700000000;1;CENTRO;11;1;PALACIO;SAN FRANCISCO, CARRERA, DE;15;077214010 Verde;Línea;2
439460.7700000000;4473591.9700000000;1;CENTRO;11;1;PALACIO;SAN FRANCISCO, CARRERA, DE;16;077214010 Verde;Línea;2
439617.8100000000;4473652.1200000000;1;CENTRO;11;1;PALACIO;SAN FRANCISCO, CARRERA, DE;2;077214010 Verde;Línea;4
439586.9500000000;4473633.2800000000;1;CENTRO;11;1;PALACIO;SAN FRANCISCO, CARRERA, DE;3;077214010 Verde;Línea;2
439538.5700000000;4473615.2400000000;1;CENTRO;11;1;PALACIO;SAN FRANCISCO, CARRERA, DE;7;077214010 Verde;Línea;2
439524.5300000000;4473609.7900000000;1;CENTRO;11;1;PALACIO;SAN FRANCISCO, CARRERA, DE;9;077214010 Verde;Línea;1
439431.7400000000;4473498.1600000000;1;CENTRO;11;1;PALACIO;SAN FRANCISCO, PLAZA, DE;S/N;077214010 Verde;Línea;2
439442.0300000000;4473515.7600000000;1;CENTRO;11;1;PALACIO;SAN FRANCISCO, PLAZA, DE;S/N;077214010 Verde;Línea;5
439499.7800000000;4473582.8100000000;1;CENTRO;11;1;PALACIO;SAN ISIDRO LABRADOR, CALLE, DE;12;077214010 Verde;Línea;3
439518.4700000000;4473540.0600000000;1;CENTRO;11;1;PALACIO;SAN ISIDRO LABRADOR, CALLE, DE;6;077214010 Verde;Línea;14
439828.5000000000;4473946.4500000000;1;CENTRO;11;1;PALACIO;SAN JUSTO, CALLE, DE;1;077214010 Verde;Línea;3
439619.2000000000;4474144.5000000000;1;CENTRO;11;1;PALACIO;SAN NICOLAS, PLAZA, DE;1;077214010 Verde;Línea;1
439612.0800000000;4474144.3400000000;1;CENTRO;11;1;PALACIO;SAN NICOLAS, PLAZA, DE;1;077214010 Verde;Línea;1
439703.9500000000;4473806.3600000000;1;CENTRO;11;1;PALACIO;SAN PEDRO, COSTANILLA, DE;10;077214010 Verde;Línea;4
439699.1100000000;4473781.4900000000;1;CENTRO;11;1;PALACIO;SAN PEDRO, COSTANILLA, DE;12;077214010 Verde;Línea;2
439721.2900000000;4473885.6600000000;1;CENTRO;11;1;PALACIO;SAN PEDRO, COSTANILLA, DE;2;077214010 Verde;Línea;1
439708.1100000000;4473826.7200000000;1;CENTRO;11;1;PALACIO;SAN PEDRO, COSTANILLA, DE;8;077214010 Verde;Línea;2
439697.2800000000;4473712.1600000000;1;CENTRO;11;1;PALACIO;SAN PEDRO, COSTANILLA, DE;S/N;077214010 Verde;Línea;4
439693.2500000000;4474290.5900000000;1;CENTRO;11;1;PALACIO;SANTA CLARA, CALLE, DE;3;077214010 Verde;Línea;3
439690.3500000000;4474324.4300000000;1;CENTRO;11;1;PALACIO;SANTA CLARA, CALLE, DE;8;077214010 Verde;Línea;5
439754.3900000000;4474506.6800000000;1;CENTRO;11;1;PALACIO;SANTO DOMINGO, CUESTA, DE;1;077214010 Verde;Línea;2
439770.2800000000;4474527.1700000000;1;CENTRO;11;1;PALACIO;SANTO DOMINGO, CUESTA, DE;3;077214010 Verde;Línea;6
439836.6300000000;4474692.4000000000;1;CENTRO;11;1;PALACIO;SANTO DOMINGO, PLAZA, DE;12;077214010 Verde;Línea;4
439885.3600000000;4474676.5700000000;1;CENTRO;11;1;PALACIO;SANTO DOMINGO, PLAZA, DE;14;077214010 Verde;Línea;1
439866.2400000000;4474672.1700000000;1;CENTRO;11;1;PALACIO;SANTO DOMINGO, PLAZA, DE;7;077214010 Verde;Línea;5
439963.5200000000;4473885.2200000000;1;CENTRO;11;1;PALACIO;SEGOVIA NUEVA, PLAZA, DE;1;077214010 Verde;Línea;2
439737.5800000000;4473890.9500000000;1;CENTRO;11;1;PALACIO;SEGOVIA, CALLE, DE;11;077214010 Verde;Batería;2
439673.8200000000;4473909.7100000000;1;CENTRO;11;1;PALACIO;SEGOVIA, CALLE, DE;12;077214010 Verde;Línea;2
439660.4100000000;4473914.5000000000;1;CENTRO;11;1;PALACIO;SEGOVIA, CALLE, DE;14;077214010 Verde;Línea;3
439612.8200000000;4473938.8300000000;1;CENTRO;11;1;PALACIO;SEGOVIA, CALLE, DE;15;077214010 Verde;Línea;1
439641.9500000000;4473920.9200000000;1;CENTRO;11;1;PALACIO;SEGOVIA, CALLE, DE;16;077214010 Verde;Línea;1
439620.7800000000;4473935.8600000000;1;CENTRO;11;1;PALACIO;SEGOVIA, CALLE, DE;16;077214010 Verde;Línea;1
439567.2000000000;4473935.7800000000;1;CENTRO;11;1;PALACIO;SEGOVIA, CALLE, DE;17;077214010 Verde;Línea;9
439580.7700000000;4473945.0700000000;1;CENTRO;11;1;PALACIO;SEGOVIA, CALLE, DE;18;077214010 Verde;Línea;3
439513.0700000000;4473936.0200000000;1;CENTRO;11;1;PALACIO;SEGOVIA, CALLE, DE;19;077214010 Verde;Línea;2
439566.4900000000;4473945.1300000000;1;CENTRO;11;1;PALACIO;SEGOVIA, CALLE, DE;20;077214010 Verde;Línea;2
439496.1100000000;4473936.3800000000;1;CENTRO;11;1;PALACIO;SEGOVIA, CALLE, DE;21;077214010 Verde;Línea;1
439473.3200000000;4473936.5800000000;1;CENTRO;11;1;PALACIO;SEGOVIA, CALLE, DE;21;077214010 Verde;Línea;5
439403.2400000000;4473946.1500000000;1;CENTRO;11;1;PALACIO;SEGOVIA, CALLE, DE;23;077214010 Verde;Línea;23
439541.3500000000;4473945.1500000000;1;CENTRO;11;1;PALACIO;SEGOVIA, CALLE, DE;24;077214010 Verde;Línea;5
439532.4900000000;4473935.9100000000;1;CENTRO;11;1;PALACIO;SEGOVIA, CALLE, DE;24;077214010 Verde;Línea;6
439382.7500000000;4473937.5000000000;1;CENTRO;11;1;PALACIO;SEGOVIA, CALLE, DE;25;077214010 Verde;Línea;13
439511.8500000000;4473945.2500000000;1;CENTRO;11;1;PALACIO;SEGOVIA, CALLE, DE;26;077214010 Verde;Línea;2
439498.6700000000;4473945.4800000000;1;CENTRO;11;1;PALACIO;SEGOVIA, CALLE, DE;26;077214010 Verde;Línea;1
439323.7900000000;4473938.3500000000;1;CENTRO;11;1;PALACIO;SEGOVIA, CALLE, DE;29;077214010 Verde;Línea;2
439297.0500000000;4473939.0500000000;1;CENTRO;11;1;PALACIO;SEGOVIA, CALLE, DE;31;077214010 Verde;Línea;3
439297.9500000000;4473947.3900000000;1;CENTRO;11;1;PALACIO;SEGOVIA, CALLE, DE;31;077214010 Verde;Línea;14
439271.8900000000;4473939.4300000000;1;CENTRO;11;1;PALACIO;SEGOVIA, CALLE, DE;35;077214010 Verde;Línea;4
439225.3900000000;4473948.8200000000;1;CENTRO;11;1;PALACIO;SEGOVIA, CALLE, DE;37;077214010 Verde;Línea;9
439253.7100000000;4473939.7200000000;1;CENTRO;11;1;PALACIO;SEGOVIA, CALLE, DE;37;077214010 Verde;Línea;1
439216.9900000000;4473940.0700000000;1;CENTRO;11;1;PALACIO;SEGOVIA, CALLE, DE;39;077214010 Verde;Línea;6
439111.5800000000;4473750.4200000000;1;CENTRO;11;1;PALACIO;SEGOVIA, RONDA, DE;13;077214010 Verde;Línea;6
439101.9100000000;4473726.3600000000;1;CENTRO;11;1;PALACIO;SEGOVIA, RONDA, DE;15;077214010 Verde;Línea;3
439090.3200000000;4473696.2800000000;1;CENTRO;11;1;PALACIO;SEGOVIA, RONDA, DE;17;077214010 Verde;Línea;8
439079.2400000000;4473666.9500000000;1;CENTRO;11;1;PALACIO;SEGOVIA, RONDA, DE;21;077214010 Verde;Línea;1
439077.2800000000;4473615.4600000000;1;CENTRO;11;1;PALACIO;SEGOVIA, RONDA, DE;25;077214010 Verde;Línea;3
439083.4900000000;4473601.1600000000;1;CENTRO;11;1;PALACIO;SEGOVIA, RONDA, DE;27;077214010 Verde;Línea;1
439142.5500000000;4473830.7600000000;1;CENTRO;11;1;PALACIO;SEGOVIA, RONDA, DE;3;077214010 Verde;Línea;1
439149.4600000000;4473848.2900000000;1;CENTRO;11;1;PALACIO;SEGOVIA, RONDA, DE;3;077214010 Verde;Línea;2
439093.9800000000;4473580.2300000000;1;CENTRO;11;1;PALACIO;SEGOVIA, RONDA, DE;31 B;077214010 Verde;Línea;1
439106.7200000000;4473553.0800000000;1;CENTRO;11;1;PALACIO;SEGOVIA, RONDA, DE;35;077214010 Verde;Línea;1
439119.6500000000;4473525.4300000000;1;CENTRO;11;1;PALACIO;SEGOVIA, RONDA, DE;37 B;077214010 Verde;Línea;2
439129.0200000000;4473505.4600000000;1;CENTRO;11;1;PALACIO;SEGOVIA, RONDA, DE;39;077214010 Verde;Línea;4
439144.2600000000;4473472.9400000000;1;CENTRO;11;1;PALACIO;SEGOVIA, RONDA, DE;41;077214010 Verde;Línea;7
439155.9900000000;4473447.9400000000;1;CENTRO;11;1;PALACIO;SEGOVIA, RONDA, DE;45;077214010 Verde;Línea;2
439161.5300000000;4473435.5800000000;1;CENTRO;11;1;PALACIO;SEGOVIA, RONDA, DE;47;077214010 Verde;Línea;1
439170.5300000000;4473417.8300000000;1;CENTRO;11;1;PALACIO;SEGOVIA, RONDA, DE;49;077214010 Verde;Línea;1
439134.0400000000;4473808.4600000000;1;CENTRO;11;1;PALACIO;SEGOVIA, RONDA, DE;5;077214010 Verde;Línea;3
439188.2200000000;4473379.9100000000;1;CENTRO;11;1;PALACIO;SEGOVIA, RONDA, DE;53;077214010 Verde;Línea;6
439211.3700000000;4473360.5700000000;1;CENTRO;11;1;PALACIO;SEGOVIA, RONDA, DE;55;077214010 Verde;Línea;4
439255.1600000000;4473335.7000000000;1;CENTRO;11;1;PALACIO;SEGOVIA, RONDA, DE;61;077214010 Verde;Línea;10
439303.5400000000;4473309.0200000000;1;CENTRO;11;1;PALACIO;SEGOVIA, RONDA, DE;67;077214010 Verde;Línea;2
439129.0200000000;4473795.6500000000;1;CENTRO;11;1;PALACIO;SEGOVIA, RONDA, DE;7;077214010 Verde;Línea;2
439471.5000000000;4473224.3100000000;1;CENTRO;11;1;PALACIO;SEGOVIA, RONDA, DE;75;077214010 Verde;Línea;3
439496.3200000000;4473211.0100000000;1;CENTRO;11;1;PALACIO;SEGOVIA, RONDA, DE;87;077214010 Verde;Línea;4
439121.8500000000;4473777.3000000000;1;CENTRO;11;1;PALACIO;SEGOVIA, RONDA, DE;9;077214010 Verde;Línea;4
439384.1500000000;4473268.0600000000;1;CENTRO;11;1;PALACIO;SEGOVIA, RONDA, DE;S/N;077214010 Verde;Línea;36
439777.0600000000;4473512.7300000000;1;CENTRO;11;1;PALACIO;SIERPE, CALLE, DE LA;2;077214010 Verde;Línea;8
439949.4700000000;4474685.7300000000;1;CENTRO;11;1;PALACIO;SILVA, CALLE, DE;4;077214010 Verde;Línea;7
439972.8200000000;4474693.3100000000;1;CENTRO;11;1;PALACIO;SILVA, CALLE, DE;7;077214010 Verde;Línea;2
439996.3600000000;4474700.8800000000;1;CENTRO;11;1;PALACIO;SILVA, CALLE, DE;8;077214010 Verde;Línea;1
439616.8600000000;4473554.8700000000;1;CENTRO;11;1;PALACIO;TABERNILLAS, CALLE, DE LAS;6;077214010 Verde;Línea;2
439656.4600000000;4473265.4500000000;1;CENTRO;11;1;PALACIO;TOLEDO, CALLE, DE;104;077214010 Verde;Línea;7
439969.8200000000;4473833.2400000000;1;CENTRO;11;1;PALACIO;TOLEDO, CALLE, DE;34;077214010 Verde;Línea;3
439945.2700000000;4473767.9700000000;1;CENTRO;11;1;PALACIO;TOLEDO, CALLE, DE;44;077214010 Verde;Batería;4
439789.4100000000;4474698.3900000000;1;CENTRO;11;1;PALACIO;TORIJA, CALLE, DE;4;077214010 Verde;Batería;17
439790.9000000000;4474701.1500000000;1;CENTRO;11;1;PALACIO;TORIJA, CALLE, DE;4;077214010 Verde;Línea;8
439737.2400000000;4474276.6500000000;1;CENTRO;11;1;PALACIO;UNION, CALLE, DE LA;1;077214010 Verde;Línea;2
439741.6000000000;4474260.7000000000;1;CENTRO;11;1;PALACIO;UNION, CALLE, DE LA;2;077214010 Verde;Línea;1
439730.9400000000;4474299.9800000000;1;CENTRO;11;1;PALACIO;UNION, CALLE, DE LA;3;077214010 Verde;Línea;4
439724.2800000000;4474326.6600000000;1;CENTRO;11;1;PALACIO;UNION, CALLE, DE LA;5;077214010 Verde;Línea;2
439718.8400000000;4474350.2300000000;1;CENTRO;11;1;PALACIO;UNION, CALLE, DE LA;9;077214010 Verde;Línea;4
439309.9700000000;4473913.9800000000;1;CENTRO;11;1;PALACIO;VALLICIERGO, CALLE, DE;2;077214010 Verde;Línea;8
439238.6700000000;4474002.6800000000;1;CENTRO;11;1;PALACIO;VEGA, CUESTA, DE LA;0;255140000 Naranja;Línea;35
439306.3800000000;4474025.6200000000;1;CENTRO;11;1;PALACIO;VEGA, CUESTA, DE LA;1;077214010 Verde;Línea;6
439310.8500000000;4474025.5900000000;1;CENTRO;11;1;PALACIO;VEGA, CUESTA, DE LA;1;077214010 Verde;Batería;11
439206.0700000000;4474078.3400000000;1;CENTRO;11;1;PALACIO;VEGA, CUESTA, DE LA;3;255140000 Naranja;Línea;3
439263.6100000000;4474003.8600000000;1;CENTRO;11;1;PALACIO;VEGA, CUESTA, DE LA;S/N;255140000 Naranja;Línea;13
439287.0500000000;4474083.8300000000;1;CENTRO;11;1;PALACIO;VEGA, CUESTA, DE LA;S/N;255140000 Naranja;Línea;23
439447.5600000000;4473294.6600000000;1;CENTRO;11;1;PALACIO;VENTOSA, CALLE, DE LA;17;077214010 Verde;Línea;2
439434.6000000000;4473298.2300000000;1;CENTRO;11;1;PALACIO;VENTOSA, CALLE, DE LA;19;077214010 Verde;Línea;8
439348.8000000000;4473362.6500000000;1;CENTRO;11;1;PALACIO;VENTOSA, CALLE, DE LA;25;077214010 Verde;Línea;1
439377.1700000000;4473342.0100000000;1;CENTRO;11;1;PALACIO;VENTOSA, CALLE, DE LA;26;077214010 Verde;Línea;11
439330.4000000000;4473376.9900000000;1;CENTRO;11;1;PALACIO;VENTOSA, CALLE, DE LA;28;077214010 Verde;Línea;4
439311.8400000000;4473392.2600000000;1;CENTRO;11;1;PALACIO;VENTOSA, CALLE, DE LA;30;077214010 Verde;Línea;4
439548.4100000000;4473985.1200000000;1;CENTRO;11;1;PALACIO;VILLA, CALLE, DE LA;2;077214010 Verde;Línea;3
439578.9000000000;4473323.9700000000;1;CENTRO;11;1;PALACIO;VIRGEN DE LA PALOMA, PLAZA, DE LA;4;077214010 Verde;Línea;3
439584.4900000000;4473316.0600000000;1;CENTRO;11;1;PALACIO;VIRGEN DE LA PALOMA, PLAZA, DE LA;4;077214010 Verde;Línea;2
439586.7700000000;4473336.4100000000;1;CENTRO;11;1;PALACIO;VIRGEN DE LA PALOMA, PLAZA, DE LA;5;077214010 Verde;Línea;3
439962.1600000000;4473471.1900000000;1;CENTRO;12;2;EMBAJADORES;AMAZONAS, CALLE, DE LAS;6;077214010 Verde;Línea;9
440586.5100000000;4473056.0300000000;1;CENTRO;12;2;EMBAJADORES;AMPARO, CALLE, DE;115;077214010 Verde;Línea;6
440534.8400000000;4473171.0600000000;1;CENTRO;12;2;EMBAJADORES;AMPARO, CALLE, DE;91;077214010 Verde;Línea;3
440558.7700000000;4473108.5400000000;1;CENTRO;12;2;EMBAJADORES;AMPARO, CALLE, DE;92;077214010 Verde;Línea;23
440567.0800000000;4473099.0100000000;1;CENTRO;12;2;EMBAJADORES;AMPARO, CALLE, DE;94;077214010 Verde;Línea;11
440547.7800000000;4473142.2000000000;1;CENTRO;12;2;EMBAJADORES;AMPARO, CALLE, DE;97;077214010 Verde;Línea;6
439765.4100000000;4473314.5500000000;1;CENTRO;12;2;EMBAJADORES;ARGANZUELA, CALLE, DE LA;13;077214010 Verde;Línea;5
439779.5100000000;4473272.6600000000;1;CENTRO;12;2;EMBAJADORES;ARGANZUELA, CALLE, DE LA;19;077214010 Verde;Línea;8
439803.4100000000;4473210.1800000000;1;CENTRO;12;2;EMBAJADORES;ARGANZUELA, CALLE, DE LA;27;077214010 Verde;Línea;12
439823.4300000000;4473160.9600000000;1;CENTRO;12;2;EMBAJADORES;ARGANZUELA, CALLE, DE LA;33;077214010 Verde;Línea;4
439759.3200000000;4473333.8700000000;1;CENTRO;12;2;EMBAJADORES;ARGANZUELA, CALLE, DE LA;9;077214010 Verde;Línea;3
440565.7400000000;4473318.1600000000;1;CENTRO;12;2;EMBAJADORES;ARGUMOSA, CALLE, DE;1 B;077214010 Verde;Línea;1
440666.5500000000;4473297.1900000000;1;CENTRO;12;2;EMBAJADORES;ARGUMOSA, CALLE, DE;10;077214010 Verde;Línea;5
440663.5200000000;4473301.3600000000;1;CENTRO;12;2;EMBAJADORES;ARGUMOSA, CALLE, DE;10;077214010 Verde;Batería;12
440696.6500000000;4473290.9600000000;1;CENTRO;12;2;EMBAJADORES;ARGUMOSA, CALLE, DE;14;077214010 Verde;Línea;4
440726.3700000000;4473284.3200000000;1;CENTRO;12;2;EMBAJADORES;ARGUMOSA, CALLE, DE;18;077214010 Verde;Línea;6
440735.0500000000;4473286.0900000000;1;CENTRO;12;2;EMBAJADORES;ARGUMOSA, CALLE, DE;19;077214010 Verde;Batería;32
440588.0100000000;4473313.6200000000;1;CENTRO;12;2;EMBAJADORES;ARGUMOSA, CALLE, DE;2;077214010 Verde;Línea;1
440595.0300000000;4473312.2400000000;1;CENTRO;12;2;EMBAJADORES;ARGUMOSA, CALLE, DE;2;077214010 Verde;Línea;1
440803.2900000000;4473267.8100000000;1;CENTRO;12;2;EMBAJADORES;ARGUMOSA, CALLE, DE;22;077214010 Verde;Línea;3
440855.4300000000;4473257.0200000000;1;CENTRO;12;2;EMBAJADORES;ARGUMOSA, CALLE, DE;24;077214010 Verde;Línea;3
440842.8500000000;4473259.6500000000;1;CENTRO;12;2;EMBAJADORES;ARGUMOSA, CALLE, DE;24;077214010 Verde;Línea;2
440823.5900000000;4473267.4500000000;1;CENTRO;12;2;EMBAJADORES;ARGUMOSA, CALLE, DE;29;077214010 Verde;Batería;13
440821.3800000000;4473264.1000000000;1;CENTRO;12;2;EMBAJADORES;ARGUMOSA, CALLE, DE;29;077214010 Verde;Línea;4
440946.2800000000;4473201.0300000000;1;CENTRO;12;2;EMBAJADORES;ARGUMOSA, CALLE, DE;30;077214010 Verde;Línea;9
440973.0700000000;4473183.5800000000;1;CENTRO;12;2;EMBAJADORES;ARGUMOSA, CALLE, DE;32;077214010 Verde;Línea;1
440857.1400000000;4473260.4800000000;1;CENTRO;12;2;EMBAJADORES;ARGUMOSA, CALLE, DE;33;077214010 Verde;Batería;4
440610.9900000000;4473308.8300000000;1;CENTRO;12;2;EMBAJADORES;ARGUMOSA, CALLE, DE;4;077214010 Verde;Línea;4
440605.4800000000;4473314.6200000000;1;CENTRO;12;2;EMBAJADORES;ARGUMOSA, CALLE, DE;5;077214010 Verde;Batería;15
440647.6000000000;4473301.2700000000;1;CENTRO;12;2;EMBAJADORES;ARGUMOSA, CALLE, DE;6;077214010 Verde;Línea;2
440990.8400000000;4473550.3500000000;1;CENTRO;12;2;EMBAJADORES;ATOCHA, CALLE, DE;100;077214010 Verde;Línea;6
441033.2400000000;4473526.2500000000;1;CENTRO;12;2;EMBAJADORES;ATOCHA, CALLE, DE;106;077214010 Verde;Línea;2
441044.6800000000;4473519.4400000000;1;CENTRO;12;2;EMBAJADORES;ATOCHA, CALLE, DE;106;077214010 Verde;Línea;2
441069.2800000000;4473505.4400000000;1;CENTRO;12;2;EMBAJADORES;ATOCHA, CALLE, DE;106;077214010 Verde;Línea;2
441103.0200000000;4473485.7600000000;1;CENTRO;12;2;EMBAJADORES;ATOCHA, CALLE, DE;108;077214010 Verde;Línea;1
441155.8400000000;4473456.9000000000;1;CENTRO;12;2;EMBAJADORES;ATOCHA, CALLE, DE;112;077214010 Verde;Línea;2
441167.2700000000;4473450.7200000000;1;CENTRO;12;2;EMBAJADORES;ATOCHA, CALLE, DE;112;077214010 Verde;Línea;2
441080.8200000000;4473498.6100000000;1;CENTRO;12;2;EMBAJADORES;ATOCHA, CALLE, DE;117;077214010 Verde;Línea;2
441093.1900000000;4473491.4900000000;1;CENTRO;12;2;EMBAJADORES;ATOCHA, CALLE, DE;121;077214010 Verde;Línea;2
440393.6800000000;4473923.1800000000;1;CENTRO;12;2;EMBAJADORES;ATOCHA, CALLE, DE;22;077214010 Verde;Línea;3
440444.2400000000;4473899.7100000000;1;CENTRO;12;2;EMBAJADORES;ATOCHA, CALLE, DE;26;077214010 Verde;Línea;3
440532.1100000000;4473853.6300000000;1;CENTRO;12;2;EMBAJADORES;ATOCHA, CALLE, DE;36;077214010 Verde;Línea;1
440896.7700000000;4473140.0000000000;1;CENTRO;12;2;EMBAJADORES;ATOCHA, RONDA, DE;12;077214010 Verde;Línea;3
440910.9600000000;4473144.7600000000;1;CENTRO;12;2;EMBAJADORES;ATOCHA, RONDA, DE;12 A;077214010 Verde;Línea;1
440881.7900000000;4473134.7200000000;1;CENTRO;12;2;EMBAJADORES;ATOCHA, RONDA, DE;14;077214010 Verde;Línea;3
440839.1100000000;4473119.8100000000;1;CENTRO;12;2;EMBAJADORES;ATOCHA, RONDA, DE;16;077214010 Verde;Línea;13
440801.5800000000;4473106.7600000000;1;CENTRO;12;2;EMBAJADORES;ATOCHA, RONDA, DE;20;077214010 Verde;Línea;1
440749.4100000000;4473088.3600000000;1;CENTRO;12;2;EMBAJADORES;ATOCHA, RONDA, DE;24;077214010 Verde;Línea;5
440688.9100000000;4473067.3800000000;1;CENTRO;12;2;EMBAJADORES;ATOCHA, RONDA, DE;34;077214010 Verde;Línea;1
440681.5700000000;4473064.7800000000;1;CENTRO;12;2;EMBAJADORES;ATOCHA, RONDA, DE;34;077214010 Verde;Línea;1
440581.4100000000;4473651.2800000000;1;CENTRO;12;2;EMBAJADORES;AVE MARIA, CALLE, DEL;11;077214010 Verde;Línea;3
440578.8900000000;4473661.3300000000;1;CENTRO;12;2;EMBAJADORES;AVE MARIA, CALLE, DEL;12;077214010 Verde;Línea;1
440576.7900000000;4473641.6600000000;1;CENTRO;12;2;EMBAJADORES;AVE MARIA, CALLE, DEL;13;077214010 Verde;Línea;1
440571.6300000000;4473624.8300000000;1;CENTRO;12;2;EMBAJADORES;AVE MARIA, CALLE, DEL;15;077214010 Verde;Línea;2
440565.1800000000;4473613.1700000000;1;CENTRO;12;2;EMBAJADORES;AVE MARIA, CALLE, DEL;17;077214010 Verde;Línea;3
440563.4200000000;4473616.5200000000;1;CENTRO;12;2;EMBAJADORES;AVE MARIA, CALLE, DEL;18;077214010 Verde;Línea;5
440539.0900000000;4473566.9700000000;1;CENTRO;12;2;EMBAJADORES;AVE MARIA, CALLE, DEL;23;077214010 Verde;Línea;2
440544.2800000000;4473582.9400000000;1;CENTRO;12;2;EMBAJADORES;AVE MARIA, CALLE, DEL;24;077214010 Verde;Línea;2
